92,49.131,-122.812,5000,1000000,Point 271
93,49.1301,-122.812,5000,1000000,Point 273
94,49.1304,-122.811,5000,1000000,Point 272
95,45.3984,-122.807,6000,1000000,King City Memorial Gazebo
96,45.3989,-122.807,5000,1000000,Memorial Bench to Janice Hartman
97,45.3964,-122.803,5000,1000000,Lake View Water Fountain
98,49.1349,-122.801,5000,1000000,Point 274
99,45.3937,-122.798,6000,1000000,Tualtin River Greenway
100,45.4644,-122.783,6000,1000000,Camille Park Gym
101,45.404,-122.767,6000,1000000,Swim Center Gym
102,47.0965,-122.678,6000,1000000,DuPont Arch Sculpture
103,49.2255,-122.657,6000,1000000,Route 203 Poke Center
104,49.2256,-122.656,6000,1000000,PUG PALACE
105,45.3603,-122.625,6000,1000000,Sunset Fire Hall
106,45.3641,-122.616,6000,1000000,West Linn High School
107,38.1061,-122.546,5000,1000000,Pansy Tong Lo Park
108,45.6169,-122.515,5000,1000000,PokeStop - Gretchen Fraser Neighborhood Park
109,45.6726,-122.513,6000,1000000,Taco Bell
110,45.6724,-122.512,6000,1000000,The Human Bean
111,45.6166,-122.51,5000,1000000,PokeStop - Cactus Ya Ya
112,45.6163,-122.51,5000,1000000,Pokestop - Mill Plain United Methodist Church
113,45.6748,-122.509,6000,1000000,15806 NE 71st St
114,45.6748,-122.509,6000,1000000,Point 599
115,45.6716,-122.509,6000,1000000,McDonalds
116,45.6742,-122.508,6000,1000000,Point 675
117,37.7586,-122.502,5000,1000000,Francis Scott Key
118,45.8035,-122.492,5000,1000000,Point 500
119,37.7778,-122.492,5000,1000000,George Washington HS
120,37.7789,-122.492,5000,1000000,Kneeling Worker
121,37.775,-122.49,5000,1000000,Richmond Community Music Center
122,37.776,-122.488,6000,1000000,Chinese Lutheran Church
123,37.776,-122.487,5000,1000000,Shneerson Center Synagogue
124,37.6775,-122.477,5000,1000000,Daniel Webster Elementary School
125,37.7371,-122.454,5000,1000000,SF Recreation & Park at Mt Davidson - South
126,37.7383,-122.454,5000,1000000,Madie D brown Dedication
127,37.6244,-122.448,5000,1000000,Preston Pope Memorial Parking Lot
128,37.6238,-122.448,6000,1000000,Point 416
129,37.7759,-122.409,5000,1000000,Brainwash
130,37.7899,-122.409,6000,1000000,Nob Hill Adult Theatre
131,37.7232,-122.405,5000,1000000,Point 1095
132,49.0531,-122.363,5000,1000000,Another Sign
133,47.6468,-122.359,6000,1000000,Point 216
134,47.6508,-122.355,5000,1000000,Point 523
135,47.6504,-122.355,5000,1000000,Point 522
136,49.0524,-122.354,5000,1000000,Some dumb sign
137,47.6506,-122.354,5000,1000000,Point 521
138,49.0527,-122.354,5000,1000000,Giant Fish
139,47.6434,-122.354,6000,1000000,Point 217
140,47.6471,-122.352,5000,1000000,Point 529
141,47.647,-122.352,5000,1000000,Point 530
142,47.6501,-122.352,5000,1000000,Point 524
143,47.6491,-122.351,5000,1000000,Point 514
144,47.6474,-122.351,5000,1000000,Point 525
145,47.6468,-122.351,5000,1000000,Point 526
146,47.6468,-122.35,5000,1000000,Point 527
147,47.6482,-122.35,5000,1000000,Point 513
148,47.6471,-122.35,5000,1000000,Point 528
149,47.6482,-122.35,6000,1000000,Point 214
150,47.6486,-122.349,5000,1000000,Point 519
151,47.6491,-122.349,5000,1000000,Point 518
152,47.6493,-122.348,5000,1000000,Point 516
153,47.6485,-122.348,5000,1000000,Point 517
154,47.6476,-122.348,5000,1000000,Point 515
155,47.6482,-122.348,5000,1000000,Point 520
156,47.7059,-122.336,6000,1000000,Point 400
157,47.6122,-122.333,6000,1000000,Grand Hyatt Seattle
158,47.6137,-122.324,6000,1000000,McGraw Square
159,47.6642,-122.32,5000,1000000,Point 1118
160,47.6649,-122.319,5000,1000000,Point 1117
161,47.313,-122.319,5000,1000000,Poverty Bay Cafe & Coffee Co
162,47.6649,-122.319,5000,1000000,Point 1116
163,47.6652,-122.318,5000,1000000,University Public Library
164,47.6648,-122.317,6000,1000000,Point 544
165,47.6659,-122.317,5000,1000000,Scarecrow Video
166,47.6647,-122.315,5000,1000000,Chaco Canyon Organic Cafe
167,47.6651,-122.315,5000,1000000,University Family YMCA
168,47.6665,-122.315,5000,1000000,Point 1115
169,47.6644,-122.314,5000,1000000,Itadakimasu
170,47.6148,-122.314,5000,1000000,First AME Church
171,47.6154,-122.314,5000,1000000,Point 809
172,47.6144,-122.313,5000,1000000,Decolonize Street Art
173,47.6152,-122.313,5000,1000000,Le Zinc Restaurant & Bar
174,47.6158,-122.313,5000,1000000,Point 849
175,47.5985,-122.305,5000,1000000,Point 850
176,47.8928,-122.299,5000,1000000,Paper Airplane
177,47.8929,-122.297,5000,1000000,Trumps Yellow Gym
178,47.8879,-122.296,5000,1000000,Bella Terra Clock
179,47.7832,-122.25,6000,1000000,Forsgren Park
180,37.7967,-122.247,5000,1000000,Point 938
181,47.7701,-122.245,6000,1000000,Swamp Creek Park
182,48.3814,-122.222,5000,1000000,Big Lake Bar & Grill
183,37.7256,-122.172,5000,1000000,Point 1166
184,48.1667,-122.167,5000,1000000,Arlington Ultralight Airpark
185,37.4072,-122.15,5000,1000000,Point 1672
186,37.4025,-122.148,5000,1000000,Dr George E Pake Plaque
187,37.6943,-122.146,5000,1000000,Point 491
188,37.6982,-122.146,5000,1000000,Point 490
189,37.438,-122.124,6000,1000000,Palo Alto Buddhist Temple
190,37.4372,-122.123,6000,1000000,Little Free Library
191,37.4421,-122.119,6000,1000000,Dolphin
192,47.9924,-122.104,5000,1000000,Point 772
193,47.9915,-122.103,5000,1000000,Point 773
194,47.9926,-122.101,5000,1000000,Point 774
195,47.6314,-122.098,5000,1000000,Brae Burn Golf Course
196,47.9964,-122.095,5000,1000000,Point 771
197,47.9959,-122.095,5000,1000000,Point 770
198,47.6319,-122.094,5000,1000000,Viewpoint Neighborhood Park
199,37.6921,-122.034,5000,1000000,Five Canyons
200,47.5451,-122.002,6000,1000000,Central Park
201,37.2376,-121.962,5000,1000000,Point 1387
202,37.3441,-121.939,6000,1000000,Lime
203,36.608,-121.923,5000,1000000,Dynasty Restaurant
204,36.609,-121.922,5000,1000000,Dr Clarence A Higgins Park
205,36.6057,-121.921,5000,1000000,Forest Hill Bike Shop Gym
206,36.6092,-121.921,5000,1000000,Hilltop Park Sign 2
207,36.6087,-121.92,5000,1000000,Hilltop Park Sign 1
208,37.4496,-121.909,6000,1000000,Milpitas Fire Station 3
209,37.3419,-121.883,6000,1000000,Ephesus Community Seventh-day Adventist Church
210,37.3358,-121.881,6000,1000000,Point 199
211,36.9719,-121.871,5000,1000000,Point 24
212,37.3964,-121.845,6000,1000000,Point 837
213,37.3946,-121.842,6000,1000000,Point 836
214,37.3932,-121.842,6000,1000000,Point 832
215,37.3939,-121.841,6000,1000000,Point 833
216,37.3944,-121.841,6000,1000000,Point 834
217,37.3934,-121.841,6000,1000000,Point 835
218,37.3139,-121.774,6000,1000000,Evergreen Village Square
219,37.3016,-121.765,6000,1000000,Evergreen Valley College
220,38.561,-121.733,6000,1000000,Point 973
221,37.7799,-121.544,5000,1000000,Point 572
222,36.5716,-121.519,5000,1000000,Point 467
223,36.5683,-121.519,5000,1000000,Point 468
224,36.5708,-121.518,5000,1000000,Point 466
225,36.5711,-121.516,6000,1000000,Point 177
226,36.5716,-121.516,5000,1000000,Point 465
227,38.4525,-121.437,5000,1000000,Reith Park
228,38.5794,-121.416,6000,1000000,Pokestop
229,38.6023,-121.392,5000,1000000,Point 2079
230,38.4089,-121.353,5000,1000000,Point 2082
231,38.4094,-121.353,6000,1000000,Point 889
232,38.4094,-121.349,6000,1000000,Point 890
233,38.4088,-121.349,5000,1000000,Point 2083
234,38.5686,-121.318,6000,1000000,Mayhew Baptist Community Church
235,44.0517,-121.263,6000,1000000,Point 333
236,44.0556,-121.26,5000,1000000,Point 641
237,37.9687,-121.253,5000,1000000,Point 1665
238,37.969,-121.253,5000,1000000,Point 1668
239,37.969,-121.253,5000,1000000,Point 1669
240,37.9687,-121.252,5000,1000000,Point 1667
241,37.9691,-121.252,5000,1000000,Point 1666
242,38.0502,-121.252,5000,1000000,Berea Baptist Church
243,38.6713,-121.224,6000,1000000,8918 Aksarben Dr
244,38.6466,-121.068,6000,1000000,Point 980
245,37.7257,-120.924,6000,1000000,Point 952
246,35.2579,-120.691,6000,1000000,Laguna Grill
247,35.1412,-120.626,6000,1000000,Highland Drive
248,38.7628,-120.578,6000,1000000,Point 30
249,38.0861,-120.567,6000,1000000,Angels Camp Branch Library of Calaveras County
250,36.8435,-119.885,6000,1000000,Koligian Gym
251,36.8441,-119.884,5000,1000000,Koligian Park
252,36.8355,-119.881,5000,1000000,Point 1299
253,36.8375,-119.879,6000,1000000,Baz Gym
254,36.8329,-119.876,6000,1000000,NorthPointe Gym
255,36.8327,-119.876,5000,1000000,Point 1300
256,36.8337,-119.875,5000,1000000,Point 1301
257,39.52,-119.782,6000,1000000,Gym - Reno Fire Dept
258,39.193,-119.766,5000,1000000,PokeStop - First Holstein Cow in Nevada
259,39.1905,-119.763,5000,1000000,PokeStop - 7th Day Adventist Church
260,39.1984,-119.761,5000,1000000,PokeStop - Prudish Lady Godiva
261,35.5914,-119.341,6000,1000000,Point 6
262,35.3256,-119.143,6000,1000000,Point 443
263,35.327,-119.126,6000,1000000,Stockdale High School
264,35.3027,-119.12,5000,1000000,Greystone Park
265,35.4006,-119.092,5000,1000000,Carls Jr
266,35.4068,-119.09,6000,1000000,Olive Park
267,35.3938,-119.084,5000,1000000,Trinity Safety Co
268,35.3993,-119.084,5000,1000000,Emerald Cove Park
269,35.397,-119.084,6000,1000000,LifePoint Church
270,35.4019,-119.074,5000,1000000,Valley Baptist Church Fruitvale Campus
271,35.3281,-119.066,5000,1000000,Castle Park
272,35.4097,-119.062,6000,1000000,Kern County Fire Department
273,35.3665,-118.94,5000,1000000,Calvary Gospel Tabernacle
274,35.3717,-118.937,5000,1000000,Spanish 7th Day Adventist Church
275,35.3759,-118.93,5000,1000000,Apostolic Faith Lighthouse
276,34.1623,-118.838,5000,1000000,Point 2051
277,34.1594,-118.837,5000,1000000,Point 2052
278,34.19,-118.562,5000,1000000,Point 1287
279,34.1931,-118.562,6000,1000000,Point 710
280,34.1937,-118.561,5000,1000000,Point 1286
281,34.1876,-118.556,6000,1000000,Point 711
282,34.4377,-118.555,6000,1000000,Point 186
283,34.4379,-118.554,6000,1000000,Point 187
284,34.1876,-118.554,5000,1000000,Point 1288
285,33.9222,-118.413,5000,1000000,Point 1522
286,33.9217,-118.413,5000,1000000,Point 1521
287,33.9211,-118.412,5000,1000000,Point 1524
288,33.9218,-118.412,5000,1000000,Point 1523
289,33.925,-118.411,5000,1000000,Point 1526
290,33.922,-118.411,5000,1000000,Point 1520
291,33.9212,-118.411,5000,1000000,Point 1519
292,33.9252,-118.41,5000,1000000,Point 1525
293,33.9239,-118.403,5000,1000000,Point 1527
294,33.8137,-118.368,6000,1000000,Point 806
295,33.8137,-118.368,6000,1000000,Point 805
296,34.2295,-118.367,5000,1000000,Mediterranean Kitchen
297,33.8212,-118.361,6000,1000000,Point 804
298,33.7768,-118.313,6000,1000000,Water Tower Gym
299,33.7828,-118.311,5000,1000000,Poke Stop
300,33.7828,-118.311,5000,1000000,No module yet
301,33.7792,-118.31,6000,1000000,Housing Authority Gym
302,33.7771,-118.309,5000,1000000,Navy Ball Field
303,34.2332,-118.253,5000,1000000,New York Park
304,34.217,-118.241,5000,1000000,Unity Church of the Valley
305,34.2211,-118.24,5000,1000000,La Crescenta Elementary School
306,34.2165,-118.24,6000,1000000,Holy Gate Evangelical Church
307,34.2149,-118.239,5000,1000000,Girl Scouts of Los Angeles Montrose Program Center
308,34.2147,-118.238,5000,1000000,Antioch Presbyterian Church
309,34.2143,-118.238,5000,1000000,Crescenta Valley United Methodist Church Child Care Center
310,34.214,-118.235,6000,1000000,Great Flood of 1934 Plaque
311,34.2213,-118.234,6000,1000000,St Lukes of the Mountains Episcopal Church
312,34.2191,-118.231,5000,1000000,Pickens Canyon Park
313,34.2189,-118.23,5000,1000000,Sakana Sushi & Grill
314,34.2211,-118.23,5000,1000000,Los Angeles County Sheriff Department
315,34.2179,-118.23,5000,1000000,Jehovahs Witnesses
316,34.2178,-118.228,5000,1000000,Garden Grill
317,33.828,-118.18,5000,1000000,Charles Evans Hughes Middle School
318,33.8263,-118.177,5000,1000000,California Heights United Methodist Church
319,33.8249,-118.175,5000,1000000,Super Handyman
320,33.8263,-118.172,5000,1000000,Point 55
321,33.8331,-118.168,5000,1000000,California Heights Baptist Church
322,33.8328,-118.168,5000,1000000,Pengs 76 Test Only Center
323,34.0911,-118.145,5000,1000000,King Hua
324,34.0913,-118.144,5000,1000000,Point 1085
325,34.0844,-118.141,5000,1000000,Four Lions
326,33.7996,-118.14,5000,1000000,Point 1155
327,33.7996,-118.139,5000,1000000,Stearns Champions Park
328,33.7982,-118.136,5000,1000000,Los Angeles Fire Department Tra
329,33.7986,-118.134,5000,1000000,Bethany Church
330,33.7964,-118.133,5000,1000000,Point 1184
331,33.8685,-118.083,5000,1000000,Rock Fountain
332,33.7222,-118.013,6000,1000000,Community United Methodist Church
333,33.747,-118.012,6000,1000000,Westminster Mall
334,33.7298,-118.009,6000,1000000,Friendly Animal Rock Fountain
335,33.7706,-118.009,6000,1000000,Fryberger Elementary School
336,33.8031,-117.996,6000,1000000,Point 383
337,33.8027,-117.996,5000,1000000,Point 761
338,33.8019,-117.996,5000,1000000,Point 760
339,33.8007,-117.995,5000,1000000,Point 757
340,33.8009,-117.994,5000,1000000,Point 756
341,33.7907,-117.993,5000,1000000,Point 752
342,33.7993,-117.993,5000,1000000,Point 753
343,33.8008,-117.993,5000,1000000,Point 755
344,33.7994,-117.993,5000,1000000,Point 754
345,33.8026,-117.989,5000,1000000,Point 758
346,33.8036,-117.989,5000,1000000,Point 759
347,33.6788,-117.988,5000,1000000,Sea Breeze Pet Cemetery
348,33.9021,-117.987,5000,1000000,PokeStop - Behringer Park
349,33.9309,-117.986,5000,1000000,Apostolic Faith Tabernacle
350,33.9246,-117.985,6000,1000000,Team Instinct as of 772016 144am
351,33.9232,-117.984,5000,1000000,SCHUS Gym Sculpture
352,33.7663,-117.983,5000,1000000,Garden Grove Church of God
353,33.8973,-117.983,5000,1000000,PokeStop - Puzzle Bar
354,33.9231,-117.983,5000,1000000,SCUHS Fountain
355,33.932,-117.981,5000,1000000,Jordan Baptist Chuch
356,33.9318,-117.976,5000,1000000,The Springs
357,33.8242,-117.976,6000,1000000,St Pauls Presbyterian Church
358,33.8221,-117.975,6000,1000000,Magnolia Baptist Church
359,33.8241,-117.975,6000,1000000,Mural behind St Paul Pybsterian church
360,33.9284,-117.974,5000,1000000,Terraza Park
361,33.6435,-117.965,6000,1000000,Gym-Eader Park
362,33.6437,-117.965,5000,1000000,Pokestop Eader Park
363,33.7378,-117.958,5000,1000000,na
364,33.6951,-117.949,5000,1000000,Point 838
365,33.6936,-117.949,5000,1000000,Shoreline Crosses
366,33.6948,-117.949,6000,1000000,Ellis Park
367,33.6943,-117.949,5000,1000000,Ellis Park Sign
368,33.8078,-117.919,6000,1000000,red gym dont come near here
369,33.9866,-117.91,6000,1000000,Point 317
370,33.9865,-117.909,6000,1000000,Point 318
371,33.9757,-117.909,6000,1000000,Point 320
372,33.9814,-117.909,6000,1000000,Point 319
373,33.6625,-117.905,6000,1000000,Point 369
374,33.7924,-117.9,5000,1000000,Point 751
375,33.599,-117.89,5000,1000000,Elementary Rock Climbing Wall
376,33.5956,-117.882,5000,1000000,W Jetty View Park AKA The Wedge
377,33.5955,-117.882,6000,1000000,Newport Harbor Improvement
378,33.9864,-117.869,5000,1000000,Point 1541
379,33.847,-117.852,5000,1000000,Embassy Suites Anaheim-North
380,33.9958,-117.825,5000,1000000,Point 1539
381,33.9913,-117.821,5000,1000000,Point 1540
382,33.6769,-117.82,5000,1000000,3 Lorenzo
383,34.0107,-117.815,5000,1000000,Point 1537
384,33.7886,-117.815,6000,1000000,Fred Kelly Stadium
385,34.0092,-117.814,5000,1000000,Point 1538
386,33.7873,-117.813,5000,1000000,US Post Office
387,33.7847,-117.806,6000,1000000,Apostolic Church of Orange
388,34.0063,-117.805,5000,1000000,Point 1536
389,34.0337,-117.77,5000,1000000,Los Angeles County Fire Dept Station 188
390,33.5895,-117.722,6000,1000000,Argonaut Park Gym
391,33.593,-117.721,5000,1000000,Pinewood Park Sign
392,33.5931,-117.721,5000,1000000,Glenbrook Park Sign
393,33.5905,-117.72,5000,1000000,Argonaut Park Sign
394,33.5928,-117.719,5000,1000000,Point 1421
395,33.5866,-117.717,6000,1000000,Crestview Park Gym
396,33.5951,-117.716,5000,1000000,Aliso Viejo Trail Post
397,33.5856,-117.715,6000,1000000,Creekside Park Gym
398,33.5901,-117.714,5000,1000000,Creekside Park Sign
399,34.0565,-117.709,6000,1000000,Point 953
400,34.0563,-117.709,5000,1000000,Point 2392
401,34.0407,-117.703,5000,1000000,Francis Avenue
402,33.556,-117.7,5000,1000000,Community Center
403,33.5464,-117.696,5000,1000000,Rancho Niguel Memorial Sign
404,33.5404,-117.694,5000,1000000,St Timothy Catholic Church
405,33.5419,-117.692,6000,1000000,Nuclear Comics
406,33.6586,-117.689,5000,1000000,Tamarisk Park
407,33.659,-117.689,5000,1000000,Nuts The Squirrel Sculpture
408,33.6595,-117.689,5000,1000000,Fish Fossil Rock
409,33.6597,-117.688,6000,1000000,Tamarisk Gym
410,33.6563,-117.687,6000,1000000,Peachwood Gym
411,33.6464,-117.665,5000,1000000,Point 926
412,33.6797,-117.652,5000,1000000,Foothill Ranch Community Park
413,33.6789,-117.651,5000,1000000,Foothill Ranch Park
414,33.6827,-117.644,5000,1000000,Dreaded Hill Trail
415,33.6311,-117.642,5000,1000000,Lake Mission Viejo East Beach Park
416,33.6338,-117.636,5000,1000000,Florence Joyner Olympiad Park
417,33.6295,-117.634,5000,1000000,Marque at Florence Griffith Joyner Olympiad Park
418,33.6672,-117.616,5000,1000000,Live Oak Trail At Chisholm Trail
419,33.8673,-117.609,6000,1000000,St Matthews Catholic Church Gym
420,33.9196,-117.588,5000,1000000,Sundance Park
421,33.9222,-117.588,5000,1000000,Ted Brooks Park
422,33.9123,-117.581,5000,1000000,Kips Corner Park Pokestop 1
423,33.9121,-117.58,5000,1000000,Kips Corner Park Pokestop 2
424,33.9178,-117.579,5000,1000000,Pacer Park
425,34.118,-117.565,6000,1000000,Coyote Canyon Park
426,34.118,-117.565,5000,1000000,Monument To City Hall
427,34.1233,-117.562,5000,1000000,Central Park Playground Entrance
428,34.1234,-117.562,6000,1000000,Central Park Playground
429,34.1234,-117.561,6000,1000000,Letters from Home
430,34.1241,-117.561,5000,1000000,Rancho Cucamonga Central Park Gazebo
431,34.1243,-117.56,5000,1000000,Rancho Cucamonga Central Park Senior Center
432,34.1248,-117.559,5000,1000000,Pacific Bike Trail Crossing Marker
433,34.1212,-117.558,6000,1000000,Terra Vista Clock Tower
434,33.9792,-117.505,5000,1000000,Point 1182
435,33.9795,-117.504,5000,1000000,Point 1181
436,33.8886,-117.317,6000,1000000,Gless Ranch Gym
437,33.9013,-117.316,6000,1000000,Nightcross Gym
438,33.8951,-117.315,6000,1000000,Orange Terrace Gym
439,33.8953,-117.312,6000,1000000,Orangecrest Gym
440,33.1146,-117.308,6000,1000000,Poinsettia Park GYM
441,33.1154,-117.307,5000,1000000,Point 927
442,33.2078,-117.29,5000,1000000,Point 2086
443,33.2047,-117.288,5000,1000000,Pokestop College Sprinter Station
444,32.8368,-117.278,5000,1000000,Point 1569
445,33.1708,-117.252,6000,1000000,Dog Park
446,32.9991,-117.239,5000,1000000,Yoga man
447,32.9961,-117.239,5000,1000000,San Dieguito Park
448,32.9977,-117.238,5000,1000000,Gym - San Dieguito Park fountain
449,32.9967,-117.237,5000,1000000,Baseball field
450,32.8697,-117.212,5000,1000000,Point 1800
451,32.8695,-117.212,6000,1000000,UTC Mall Playground
452,32.8701,-117.212,5000,1000000,Point 1801
453,32.8691,-117.212,5000,1000000,Point 1799
454,32.6859,-117.18,5000,1000000,Claytons Coffee Shop
455,43.76,-117.119,5000,1000000,1 oz 4 Great Health
456,33.6118,-117.093,6000,1000000,Point 355
457,32.7109,-117.085,6000,1000000,Elementary Institute Of Science
458,32.7108,-117.084,5000,1000000,Valencia Park  Malcolm X Library
459,32.7734,-117.065,6000,1000000,Point 708
460,33.7176,-117.015,5000,1000000,Point 1158
461,33.7325,-117.001,5000,1000000,Point 1160
462,33.7324,-117,5000,1000000,Point 1159
463,33.7348,-116.998,6000,1000000,Point 616
464,32.745,-116.925,5000,1000000,Point 1729
465,32.7451,-116.924,5000,1000000,Point 1730
466,32.7453,-116.922,5000,1000000,Point 1731
467,43.5008,-116.42,5000,1000000,Waterboy Pump Co
468,43.5034,-116.414,5000,1000000,Chevron
469,49.4983,-115.767,5000,1000000,Mount Zion Lutheran Church
470,43.4689,-115.51,5000,1000000,Point 888
471,36.1266,-115.335,5000,1000000,Rock Accents
472,36.1237,-115.334,5000,1000000,Ridge Meadow Park Sign
473,36.1243,-115.334,5000,1000000,Ridge Meadow Animal Playground
474,36.1853,-115.321,5000,1000000,Point 630
475,36.0601,-115.3,5000,1000000,Point 1195
476,36.0165,-115.285,5000,1000000,Twilight Zone Park
477,36.0206,-115.278,5000,1000000,Point 1057
478,36.034,-115.27,5000,1000000,Point 1196
479,36.0209,-115.267,5000,1000000,Capriottis Sandwich Shop
480,35.9919,-115.239,5000,1000000,The Rock A Christian Church
481,35.9921,-115.237,5000,1000000,Desert Oasis High School
482,35.9915,-115.234,5000,1000000,Catalina Cove
483,36.2178,-115.232,5000,1000000,Point 689
484,35.9956,-115.23,5000,1000000,Otp Entertainment
485,35.9946,-115.227,5000,1000000,American Auto Hall Repair
486,35.9936,-115.227,5000,1000000,Zion Homecare Solutions
487,35.9949,-115.226,5000,1000000,Vision Studios Glass Gaming
488,35.9894,-115.221,5000,1000000,Frias Elementary School
489,36.1266,-115.204,5000,1000000,Ronalds Donuts
490,36.1297,-115.118,5000,1000000,painted poles outside CVS
491,36.1302,-115.118,6000,1000000,Point 47
492,36.1301,-115.115,6000,1000000,Point 673
493,35.9991,-115.106,6000,1000000,Bad Owl Coffee
494,35.995,-115.1,5000,1000000,Thai Thai Restaurant
495,36.0219,-115.083,6000,1000000,The Cheesecake Factory
496,36.0848,-115.032,5000,1000000,Jack in the Box
497,36.0853,-115.025,5000,1000000,Soccer ball on golf tee
498,48.4095,-114.338,5000,1000000,Point 188
499,50.945,-114.006,6000,1000000,Point 391
500,36.9299,-113.796,6000,1000000,Ellsworth Air and Space Museum
501,53.4437,-113.527,5000,1000000,Point 190
502,53.443,-113.525,5000,1000000,Point 189
503,45.4909,-112.983,5000,1000000,Point 887
504,33.5071,-112.342,5000,1000000,Pokestop and Gym
